id,tag,description,category_originale,thumbs_up,thumbs_down,type_expression,valence_emotionnelle,intensite,energie,physiologie,tonalite,dimension_temporelle
1193,[heartbeat],Sound of heartbeat pounding,Sound Effects,5,1,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1713,[heartbroken],"Deeply hurt, devastated",Emotion,6,1,emotion,negatif,fort,moyenne,douleur,non_applicable,non_applicable
1062,[heartfelt pause],Speaker pauses with heartfelt emotion,Introspective,9,2,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1063,[heartfelt realization],Speaker conveys a heartfelt realization,Introspective,6,2,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1061,[heartfelt reflection],Speaker conveys heartfelt reflection,Introspective,13,4,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
305,[heat wave],Speaker sounds like they are experiencing heat,Body States,6,2,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
1592,[heavy breathing],Labored respiration,Vocal Effects,13,4,vocalisation_non_verbale,negatif,modere,moyenne,respiration,grave,non_applicable
1550,[heavy sigh],"Deep, weary exhale",Vocal Effects,6,2,vocalisation_non_verbale,negatif,modere,basse,respiration,grave,non_applicable
1645,[heh],Mild amusement,Vocal Effects,6,1,vocalisation_non_verbale,neutre,subtil,moyenne,non_applicable,non_applicable,non_applicable
1175,[helicopter],Sound of helicopter blades rotating,Sound Effects,11,3,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1496,[hesitant],"Uncertain, cautious timing",Rhythm,9,3,rythme_tempo,neutre,subtil,moyenne,non_applicable,non_applicable,non_applicable
586,[hesitates],Speaker hesitates while speaking,Dialogue,15,5,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
754,[hi‑fi],Speaker sounds hi-fi processed,Effects,9,3,effet_technique,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1627,[hiccup],Involuntary diaphragm spasm,Vocal Effects,6,1,vocalisation_non_verbale,neutre,modere,moyenne,douleur,non_applicable,non_applicable
262,[hiccuping],Speaker sounds like they have hiccups,Body States,14,4,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
1628,[hiccups],Repeated hiccup sounds,Vocal Effects,6,2,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1066,[hidden regret],Speaker reveals hidden regret,Introspective,15,5,reflexif_interieur,negatif,modere,moyenne,non_applicable,non_applicable,non_applicable
1067,[hidden shame],Speaker reveals hidden shame,Introspective,14,4,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
470,[high fantasy],Speaker sounds like they are in an epic fantasy world,Genre,5,1,genre_narratif,neutre,modere,moyenne,non_applicable,aigue,non_applicable
713,[high pass filter],Speaker sounds like high pass filtered,Effects,11,3,effet_technique,neutre,modere,moyenne,non_applicable,aigue,non_applicable
1252,[hiking boots],Sound of hiking boots on trail,Sound Effects,12,4,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
520,[historical drama],Speaker sounds like they are in a historical drama,Genre,10,3,genre_narratif,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
378,[historical recount],Speaker narrates historical events,Narrative,13,4,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1610,[hmm!],Surprised consideration,Vocal Effects,14,4,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1572,[hmm],Thoughtful expression,Vocal Effects,14,4,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1310,[hole punch],Sound of hole punch punching,Sound Effects,5,1,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1709,[honest],"Truthful, straightforward",Emotion,5,1,emotion,ambivalent,modere,moyenne,non_applicable,non_applicable,non_applicable
1671,[hooray],Victory cheer,Vocal Effects,12,4,vocalisation_non_verbale,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
459,[hopeful narration],Speaker uses optimistic narrative tone,Narrative,9,3,narration,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
1092,[hopeful reflection],Speaker conveys hopeful reflection,Introspective,5,1,reflexif_interieur,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
1093,[hopeful sigh],Speaker releases a hopeful sigh,Introspective,9,2,reflexif_interieur,positif,modere,moyenne,respiration,non_applicable,non_applicable
1094,[hopeful tone],Speaker speaks with a hopeful tone,Introspective,12,3,reflexif_interieur,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
1753,[hopeful],Optimistic expectation,Emotion,14,4,emotion,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
415,[horror narration],Speaker uses scary horror narrative,Narrative,6,1,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1242,[horse galloping],Sound of horse galloping,Sound Effects,6,2,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1184,[horse neighing],Sound of horse neighing,Sound Effects,8,2,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
191,[hospital ambient],Speaker sounds like they are in a hospital environment,Environment,7,2,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
193,[hospital announcement],Speaker sounds like they are hearing hospital announcements,Environment,6,1,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
194,[hospital footsteps],Speaker sounds like they are hearing footsteps in a hospital,Environment,8,2,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
195,[hospital intercom],Speaker sounds like they are hearing hospital intercom,Environment,9,2,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
192,[hospital monitors],Speaker sounds like they are hearing medical equipment,Environment,10,3,environnement_acoustique,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1571,[hum],Melodic vocal tone,Vocal Effects,13,4,vocalisation_non_verbale,neutre,modere,moyenne,non_applicable,douce,non_applicable
1374,[human],Speaker speaks naturally and warmly,Styles,6,2,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1803,[humble],"Modest, unassuming",Emotion,5,1,emotion,ambivalent,modere,moyenne,non_applicable,non_applicable,non_applicable
655,[humorous interruption],Speaker interrupts with humor,Dialogue,8,2,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
452,[humorous narration],Speaker uses funny narrative approach,Narrative,9,3,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
252,[hunched],Speaker sounds like they are in a hunched posture,Body States,8,2,etat_physique,neutre,modere,moyenne,sensation,non_applicable,non_applicable
259,[hungry grumbling],Speaker sounds like their stomach is grumbling from hunger,Body States,14,4,etat_physique,neutre,modere,moyenne,douleur,grave,non_applicable
19,[hungry midday],Speaker sounds eager and anticipatory at midday,Mood,4,1,humeur_tonale,positif,modere,haute,non_applicable,non_applicable,matin
1460,[hurried],Fast-paced with anxiety,Rhythm,5,1,rythme_tempo,neutre,modere,haute,non_applicable,non_applicable,rapide
922,[hyperbole],Speaker uses exaggerated humor for comedic effect,Humor,9,2,humour,neutre,modere,tres_haute,non_applicable,non_applicable,non_applicable
1234,[ice cubes],Sound of ice cubes dropping in glass,Sound Effects,4,1,effet_sonore,neutre,modere,non_applicable,non_applicable,non_applicable,non_applicable
1665,[ick],Disgust expression,Vocal Effects,11,3,vocalisation_non_verbale,negatif,modere,moyenne,non_applicable,non_applicable,non_applicable
1800,[impatient],"Restless, eager",Emotion,9,3,emotion,positif,modere,haute,non_applicable,non_applicable,non_applicable
940,[improvised joke],Speaker makes up humor on the spot,Humor,4,1,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1414,[improvised],Speaker speaks spontaneously,Styles,5,1,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1780,[indifferent],"Uncaring, neutral",Emotion,12,4,emotion,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
355,[informative style],Speaker uses an educational narrative tone,Narrative,12,4,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1129,[inner answer],Speaker offers an inner answer,Introspective,14,4,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1037,[inner calm],Speaker conveys inner calm and serenity,Introspective,12,4,reflexif_interieur,neutre,modere,basse,non_applicable,non_applicable,non_applicable
1048,[inner conflict],Speaker conveys inner conflict and struggle,Introspective,11,3,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1131,[inner conflict],Speaker expresses inner conflict,Introspective,7,2,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1126,[inner dialogue],Speaker engages in inner dialogue,Introspective,6,1,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1130,[inner doubt],Speaker expresses inner doubt,Introspective,9,3,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1127,[inner monologue tone],Speaker speaks in an inner monologue tone,Introspective,6,2,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
370,[inner monologue],Speaker voices internal thoughts,Narrative,12,3,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1132,[inner pain],Speaker expresses inner pain,Introspective,10,3,reflexif_interieur,negatif,modere,moyenne,douleur,non_applicable,non_applicable
1047,[inner peace],Speaker conveys inner peace and harmony,Introspective,13,4,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1128,[inner question],Speaker poses an inner question,Introspective,8,2,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1133,[inner resolve],Speaker expresses inner resolve,Introspective,9,3,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1134,[inner strength],Speaker expresses inner strength,Introspective,9,2,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1038,[inner turmoil],Speaker conveys inner turmoil and conflict,Introspective,14,4,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1135,[inner weakness],Speaker expresses inner weakness,Introspective,5,1,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1791,[innocent],"Pure, naive",Emotion,10,3,emotion,ambivalent,extreme,moyenne,non_applicable,non_applicable,non_applicable
599,[inquires],Speaker makes an inquiry,Dialogue,8,2,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1742,[inquisitive],Eager to learn,Emotion,9,2,emotion,positif,modere,haute,non_applicable,non_applicable,non_applicable
1008,[inside joke],Speaker makes humor only certain people understand,Humor,10,3,humour,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
603,[insists],Speaker insists on something,Dialogue,12,3,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1766,[inspired],Creatively energized,Emotion,5,1,emotion,positif,modere,moyenne,non_applicable,non_applicable,non_applicable
458,[inspiring tone],Speaker uses motivational narrative,Narrative,7,2,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
386,[instructional tone],Speaker uses how-to narrative style,Narrative,12,4,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
672,[interrupted thought],Speaker's thought gets interrupted,Dialogue,5,1,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
626,[interruptive cough],Speaker coughs while interrupting,Dialogue,12,3,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
625,[interruptive gasp],Speaker gasps while interrupting,Dialogue,12,3,dialogue,neutre,modere,moyenne,respiration,non_applicable,non_applicable
580,[interrupts],Speaker interrupts another speaker,Dialogue,14,4,dialogue,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
382,[interview style],Speaker uses interview narrative format,Narrative,12,3,narration,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1393,[intimate whisper],Speaker whispers intimately,Styles,9,3,style_parole,neutre,subtil,moyenne,non_applicable,non_applicable,non_applicable
1369,[intimate],Speaker speaks closely and personally,Styles,7,2,style_parole,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1802,[intolerant],Unwilling to accept,Emotion,7,2,emotion,ambivalent,modere,moyenne,non_applicable,non_applicable,non_applicable
29,[introspective afternoon],Speaker sounds reflective and self-examining in the afternoon,Mood,6,2,humeur_tonale,neutre,modere,moyenne,non_applicable,non_applicable,matin
1124,[introspective hum],Speaker hums introspectively,Introspective,15,4,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1123,[introspective sigh],Speaker releases an introspective sigh,Introspective,15,4,reflexif_interieur,neutre,modere,moyenne,respiration,non_applicable,non_applicable
1122,[introspective silence],Speaker rests in introspective silence,Introspective,6,1,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
1125,[introspective tone],Speaker speaks with an introspective tone,Introspective,12,3,reflexif_interieur,neutre,modere,moyenne,non_applicable,non_applicable,non_applicable
943,[ironic gasp],Speaker gasps ironically for comedic effect,Humor,6,2,humour,neutre,modere,moyenne,respiration,non_applicable,non_applicable
